gf_id,genus,species,gall_id,host_id,sourceURL,pageURL,phenophase,lifestage,viability,date,doy,latitude,longitude,site,state,country,AGDD32,AGDD50,yearend32,yearend50,percent32,percent50
2474,Quercus,oblongifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/18/mode/1up,maturing,Adult,,1935-02-22,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
2474,Quercus,oblongifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/18/mode/1up,maturing,Adult,,1935-02-27,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
569,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/19/mode/1up,perimature,Adult,,1942-03-07,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
569,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/19/mode/1up,dormant,,viable,1940-10-15,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
569,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/19/mode/1up,dormant,,viable,1938-10-15,,38.9012,-77.2653,Vienna,VA,USA,,,,,,
569,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/19/mode/1up,maturing,Adult,,1940-02-12,,38.9012,-77.2653,Vienna,VA,USA,,,,,,
569,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/19/mode/1up,perimature,Adult,,1940-04-15,,38.9012,-77.2653,Vienna,VA,USA,,,,,,
2431,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/20/mode/1up,dormant,,viable,1935-11-01,,34.1014,-110.9637,Young ,AZ,USA,,,,,,
2431,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/20/mode/1up,perimature,Adult,,1936-03-31,,34.1014,-110.9637,Young ,AZ,USA,,,,,,
2431,Quercus,oblongifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/20/mode/1up,dormant,Adult,viable,1935-02-04,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
2431,Quercus,rugosa,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/20/mode/1up,dormant,Adult,viable,1921-12-07,,31.8259,-110.7748,Santa Rita Mountains,AZ,USA,,,,,,
1350,Quercus,douglasii,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/21/mode/1up,dormant,Adult,viable,1935-11-18,,39.1007,-120.9533,Colfax,CA,USA,,,,,,
1350,Quercus,douglasii,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/21/mode/1up,dormant,Adult,viable,1940-02-02,,39.1502,-123.2078,Ukiah,CA,USA,,,,,,
2496,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/22/mode/1up,dormant,,viable,1940-07-29,,34.54,-112.4685,Prescott,AZ,USA,,,,,,
2496,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/22/mode/1up,maturing,Adult,,1942-04-05,,34.54,-112.4685,Prescott,AZ,USA,,,,,,
2565,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/23/mode/1up,dormant,,viable,1935-07-13,,34.54,-112.4685,Prescott,AZ,USA,,,,,,
2565,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/23/mode/1up,dormant,Adult,viable,1936-04-15,,34.54,-112.4685,Prescott,AZ,USA,,,,,,
2565,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/23/mode/1up,developing,,,1935-02-04,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
2435,Quercus,oblongifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/24/mode/1up,dormant,,viable,1935-02-04,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
2435,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/24/mode/1up,dormant,,viable,1919-03-30,,32.3217,-110.8102,Bear Canyon,AZ,USA,,,,,,
2435,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/24/mode/1up,maturing,Adult,,1919-05-10,,32.3217,-110.8102,Bear Canyon,AZ,USA,,,,,,
2435,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/24/mode/1up,maturing,Adult,,1919-05-28,,32.3217,-110.8102,Bear Canyon,AZ,USA,,,,,,
2470,Quercus,oblongifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/27/mode/1up,dormant,Pupa,viable,1935-02-04,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
2470,Quercus,oblongifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/27/mode/1up,dormant,Adult,viable,1935-02-14,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
2470,Quercus,oblongifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/27/mode/1up,maturing,Adult,,1935-03-05,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
2418,Quercus,garryana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/28/mode/1up,dormant,Larva,viable,1922-05-23,,41.6076,-122.8403,Fort Jones,CA,USA,,,,,,
2418,Quercus,garryana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/28/mode/1up,maturing,Adult,,1923-04-27,,41.6076,-122.8403,Fort Jones,CA,USA,,,,,,
2418,Quercus,garryana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/28/mode/1up,maturing,Adult,,1924-04-21,,41.6076,-122.8403,Fort Jones,CA,USA,,,,,,
2418,Quercus,garryana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/28/mode/1up,maturing,Adult,,1925-04-23,,41.6076,-122.8403,Fort Jones,CA,USA,,,,,,
611,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/29/mode/1up,dormant,,viable,1937-10-17,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
611,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/29/mode/1up,dormant,Adult,viable,1938-10-17,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
782,Quercus,coccinea,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/30/mode/1up,dormant,,viable,1933-10-15,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
782,Quercus,coccinea,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/30/mode/1up,maturing,Adult,,1935-03-20,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
782,Quercus,coccinea,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/30/mode/1up,maturing,Adult,,1942-03-23,,38.9012,-77.2653,Vienna,VA,USA,,,,,,
782,Quercus,coccinea,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/30/mode/1up,maturing,Adult,,1943-03-31,,38.9012,-77.2653,Vienna,VA,USA,,,,,,
782,Quercus,velutina,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/30/mode/1up,maturing,Adult,,1942-03-23,,35.6179,-82.3212,Black Mountain,NC,USA,,,,,,
782,Quercus,velutina,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/30/mode/1up,maturing,Adult,,1942-03-31,,35.6179,-82.3212,Black Mountain,NC,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,dormant,,viable,1930-10-15,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,dormant,Adult,viable,1931-10-15,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1932-03-26,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1932-04-02,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1933-04-01,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1933-03-14,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1933-03-28,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1937-03-28,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1940-03-20,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,Quercus,palustris,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,maturing,Adult,,1940-04-01,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
822,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/31/mode/1up,,Adult,,1915-03-21,,38.7293,-77.1074,Mount Vernon,VA,USA,,,,,,
988,Quercus,ilicifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/32/mode/1up,dormant,,viable,1930-07-05,,38.9887,-78.3586,Strasburg,VA,USA,,,,,,
988,Quercus,ilicifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/32/mode/1up,dormant,,viable,1933-06-27,,38.9887,-78.3586,Strasburg,VA,USA,,,,,,
988,Quercus,ilicifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/32/mode/1up,maturing,Adult,,1933-06-30,,38.9887,-78.3586,Strasburg,VA,USA,,,,,,
988,Quercus,ilicifolia,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/32/mode/1up,maturing,Adult,,1930-07-08,,38.9887,-78.3586,Strasburg,VA,USA,,,,,,
987,Quercus,montana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/33/mode/1up,dormant,,viable,1934-10-15,,39.1108,-77.8334,Bluemont,VA,USA,,,,,,
987,Quercus,montana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/33/mode/1up,maturing,Adult,,1937-05-08,,39.1108,-77.8334,Bluemont,VA,USA,,,,,,
987,Quercus,montana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/33/mode/1up,dormant,,viable,1930-10-15,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
987,Quercus,montana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/33/mode/1up,maturing,Adult,,1934-04-20,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
987,Quercus,montana,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/33/mode/1up,maturing,Adult,,1934-04-30,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
961,Quercus,marilandica,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,dormant,,viable,1931-05-10,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
961,Quercus,marilandica,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,maturing,Adult,,1931-05-18,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
961,Quercus,marilandica,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,maturing,Adult,,1931-05-25,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
744,Quercus,marilandica,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,maturing,Adult,,1934-04-09,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
744,Quercus,marilandica,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,dormant,,viable,1932-10-15,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
1726,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,dormant,,viable,1935-11-01,,34.1014,-110.9637,Young ,AZ,USA,,,,,,
1726,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,maturing,Adult,,1937-03-20,,34.1014,-110.9637,Young ,AZ,USA,,,,,,
1726,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,perimature,Adult,,1937-03-24,,34.1014,-110.9637,Young ,AZ,USA,,,,,,
1726,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,perimature,Adult,,1937-04-03,,34.1014,-110.9637,Young ,AZ,USA,,,,,,
1726,Quercus,gambelii,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/34/mode/1up,,Adult,,1918-04-11,,35.2495,-112.191,Williams,AZ,USA,,,,,,
752,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/35/mode/1up,maturing,Adult,,1935-06-28,,34.54,-112.4685,Prescott,AZ,USA,,,,,,
974,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/36/mode/1up,,Adult,,XXXX-04-13,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
974,Quercus,alba,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/36/mode/1up,,Adult,,XXXX-05-03,,38.8873,-77.1544,East Falls Church,VA,USA,,,,,,
974,,,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/36/mode/1up,,Adult,,XXXX-05-07,,40.7934,-77.86,State College,PA,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,dormant,,viable,1935-09-28,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1937-04-10,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1938-04-02,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1939-04-03,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1939-04-10,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1939-04-15,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1940-04-07,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1940-04-17,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1941-04-07,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1941-04-12,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1942-04-12,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1942-04-15,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,1942-04-16,,31.3404,-110.9343,Nogales,AZ,USA,,,,,,
754,Quercus,emoryi,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/37/mode/1up,maturing,Adult,,XXXX-03-10,,29.073,-110.9559,Hermosillo,Sonora,Mexico,,,,,,
737,Quercus,wislizenii,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/38/mode/1up,dormant,Pupa,,1922-05-10,,39.043,-122.9158,Lakeport,CA,USA,,,,,,
737,Quercus,wislizenii,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/38/mode/1up,dormant,Pupa,,1922-05-12,,39.1502,-123.2078,Ukiah,CA,USA,,,,,,
737,Quercus,wislizenii,,,https://www.gallformers.org/source/93,https://www.biodiversitylibrary.org/item/32802#page/38/mode/1up,perimature,Adult,,1922-05-26,,39.043,-122.9158,Lakeport,CA,USA,,,,,,
1151,Quercus,palustris,,,https://www.gallformers.org/source/545,,dormant,,viable,1905-05-18,,40.8566,-73.8758,Bronx Park,NY,USA,,,,,,
760,Quercus,chapmanii,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/576/mode/1up,dormant,,viable,1995-03-28,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
760,Quercus,chapmanii,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/576/mode/1up,maturing,Adult,,1995-03-30,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
761,Quercus,chapmanii,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/578/mode/1up,perimature,,,1995-03-03,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
761,Quercus,chapmanii,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/578/mode/1up,perimature,,viable,1995-03-06,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
761,Quercus,chapmanii,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/578/mode/1up,maturing,Adult,,1995-03-08,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
762,Quercus,geminata,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/580/mode/1up,dormant,,viable,1995-03-26,,27.9373,-81.5774,Bok Tower Gardens,FL,USA,,,,,,
762,Quercus,geminata,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/580/mode/1up,maturing,Adult,,1995-03-26,,27.9373,-81.5774,Bok Tower Gardens,FL,USA,,,,,,
762,Quercus,geminata,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/580/mode/1up,maturing,Adult,,1995-03-27,,27.9373,-81.5774,Bok Tower Gardens,FL,USA,,,,,,
762,Quercus,geminata,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/580/mode/1up,dormant,,viable,1995-04-09,,27.4811,-82.3449,Lake Manatee State Park,FL,USA,,,,,,
762,Quercus,geminata,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/580/mode/1up,maturing,Adult,,1995-04-10,,27.4811,-82.3449,Lake Manatee State Park,FL,USA,,,,,,
762,Quercus,virginiana,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/580/mode/1up,dormant,,viable,1995-03-17,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
762,Quercus,virginiana,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/580/mode/1up,maturing,Adult,,1995-03-26,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
763,Quercus,chapmanii,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/582/mode/1up,dormant,,viable,1995-02-09,,27.5959,-81.5062,Avon Park,FL,USA,,,,,,
763,Quercus,chapmanii,,,https://www.gallformers.org/source/78,https://www.biodiversitylibrary.org/page/16213231#page/582/mode/1up,maturing,Adult,,1995-02-16,,27.5959,-81.5062,Avon Park,FL,USA,,,,,,
884,Quercus,lobata,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/207/mode/1up,dormant,,viable,1920-03-19,,37.8671,-121.638,Byron,CA,USA,,,,,,
887,Quercus,chrysolepis,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/208/mode/1up,dormant,,viable,1883-06-08,,32.7157,-117.1611,San Diego,CA,USA,,,,,,
887,Quercus,chrysolepis,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/208/mode/1up,dormant,,viable,1883-06-08,,32.7157,-117.1611,San Diego,CA,USA,,,,,,
832,Quercus,macrocarpa,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/211/mode/1up,dormant,,viable,1914-10-30,,42.1081,-87.7359,Winnetka,IL,USA,,,,,,
888,,,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/211/mode/1up,dormant,,viable,1882-05-08,,32.6233,-109.9459,Fort Grant,AZ,USA,,,,,,
2458,Quercus,chrysolepis,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/214/mode/1up,dormant,,viable,XXXX-07-18,,34.2364,-117.659,Camp Baldy,CA,USA,,,,,,
891,Quercus,chrysolepis,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,dormant,,viable,1925-03-21,,33.7467,-116.7153,Idyllwild,CA,USA,,,,,,
892,,,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,,Adult,,1944-04-21,,38.9779,-77.0075,Takoma Park,MD,USA,,,,,,
892,,,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,maturing,Adult,,1915-05-10,,38.9982,-77.2883,Great Falls,VA,USA,,,,,,
892,Quercus,chapmanii,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,dormant,,viable,1922-10-27,,29.1872,-82.1401,Ocala,FL,USA,,,,,,
892,,,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,maturing,Adult,,1988-03-01,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
892,,,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,maturing,Adult,,1988-03-31,,27.2931,-81.3629,Archbold Biological Station,FL,USA,,,,,,
892,,,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,maturing,Adult,,1987-04-23,,29.7938,-82.4944,Alachua,FL,USA,,,,,,
892,,,,,https://www.gallformers.org/source/103,https://www.biodiversitylibrary.org/item/54792#page/215/mode/1up,maturing,Adult,,1987-04-30,,29.7938,-82.4944,Alachua,FL,USA,,,,,,
4468,Quercus,alba,,,https://www.gallformers.org/source/9,https://www.biodiversitylibrary.org/page/7610635#page/343/mode/1up,maturing,Adult,,1915-06-19,,41.4008,-72.343,Lyme,CT,USA,,,,,,
3588,Quercus,virginiana,,,https://www.gallformers.org/source/399,,dormant,,viable,2016-03-03,,29.7604,-95.3698,Houston,TX,USA,,,,,,
3588,Quercus,virginiana,,,https://www.gallformers.org/source/399,,maturing,Adult,,2016-03-22,,29.7604,-95.3698,Houston,TX,USA,,,,,,
3588,Quercus,virginiana,,,https://www.gallformers.org/source/399,,maturing,Adult,,2016-03-25,,29.7604,-95.3698,Houston,TX,USA,,,,,,
3588,Quercus,virginiana,,,https://www.gallformers.org/source/399,,dormant,,viable,2016-03-04,,29.7604,-95.3698,Houston,TX,USA,,,,,,
3588,Quercus,virginiana,,,https://www.gallformers.org/source/399,,maturing,Adult,,2016-03-19,,29.7604,-95.3698,Houston,TX,USA,,,,,,
3588,Quercus,virginiana,,,https://www.gallformers.org/source/399,,maturing,Adult,,2016-04-02,,29.7604,-95.3698,Houston,TX,USA,,,,,,
3418,Quercus,mexicana,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-21,,19.2917,-99.1982,Parque Nacional del Bosque del Pedregal,DF,Mexico,,,,,,
3418,Quercus,mexicana,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-07-15,,19.2917,-99.1982,Parque Nacional del Bosque del Pedregal,DF,Mexico,,,,,,
3419,Quercus,crassifolia,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-10,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
3419,Quercus,crassifolia,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-06-15,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
3419,,,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-08,,20.1545,-98.2022,Acaxochitlan,Hidalgo,Mexico,,,,,,
3419,,,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-06-15,,20.1545,-98.2022,Acaxochitlan,Hidalgo,Mexico,,,,,,
3419,Quercus,acherdophylla,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-10,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
3419,Quercus,acherdophylla,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-06-15,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
3419,Quercus,crassipes,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-03,,19.1982,-98.1992,San Marcos,Tlaxcala,Mexico,,,,,,
3419,Quercus,crassipes,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-06-15,,19.1982,-98.1992,San Marcos,Tlaxcala,Mexico,,,,,,
3419,Quercus,laurina,,,https://www.gallformers.org/source/74,,dormant,,viable,2010-06-10,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
3419,Quercus,laurina,,,https://www.gallformers.org/source/74,,perimature,Adult,,2010-06-15,,20.2266,-98.9052,El Arenal,Hidalgo,Mexico,,,,,,
