"id","taxon.name","latitude","longitude","uri","Evidence_of_Presence","Life_Stage","Gall_phenophase","phenostage","doy","AGDD32","AGDD50","observed_on","Gall_phenophaseyr2","phenostage2","percent32","currentyearend","currentyear32","currentyear50","percent50","wrapdoy"
16108930,"Eurosta solidaginis",41.1919757961,-81.9353762166,"https://www.inaturalist.org/observations/16108930","Gall","","developing","developing",244,5464.75146484,2623.20166016,"2018-09-01","developing","developing",0.734158694177657,"2018-12-31",7443.55615234,3353.88427734,0.782138393349841,244
16201276,"Eurosta solidaginis",42.1027568173,-80.0509967717,"https://www.inaturalist.org/observations/16201276","Gall","","developing","developing",247,5413.58056641,2632.93945312,"2018-09-04","developing","developing",0.743565702876898,"2018-12-31",7280.56787109,3276.21411133,0.803653046977184,247
16216080,"Eurosta solidaginis",39.86197094,-82.73716769,"https://www.inaturalist.org/observations/16216080","Gall","","developing","developing",247,6116.92041016,3035.3203125,"2018-09-04","developing","developing",0.750461810561443,"2018-12-31",8150.875,3788.53833008,0.801185060845327,247
16246435,"Eurosta solidaginis",44.146715,-72.6611533333,"https://www.inaturalist.org/observations/16246435","Gall","","developing","developing",239,4204.87988281,1788.60437012,"2018-08-27","developing","developing",0.728351435139817,"2018-12-31",5773.14697266,2304.86181641,0.776013710403641,239
16266015,"Eurosta solidaginis",46.865351,-96.441679,"https://www.inaturalist.org/observations/16266015","Gall","","dormfall","dormfall",249,4740.72070312,2220.93725586,"2018-09-06","dormant","dormant",0.840985359104453,"2018-12-31",5637.10253906,2434.81274414,0.912159368807829,249
16287295,"Eurosta solidaginis",43.0305333333,-76.1408388333,"https://www.inaturalist.org/observations/16287295","Gall","","developing","developing",250,5582.51074219,2739.80541992,"2018-09-07","developing","developing",0.783459702642627,"2018-12-31",7125.45996094,3201.10888672,0.855892603743113,250
16314805,"Eurosta solidaginis",42.099202266,-80.0583599322,"https://www.inaturalist.org/observations/16314805","Gall","","dormfall","dormfall",251,5589.57568359,2736.93457031,"2018-09-08","dormant","dormant",0.767738970717564,"2018-12-31",7280.56787109,3276.21411133,0.835395513634157,251
16329086,"Eurosta solidaginis",42.442126126,-76.3116457564,"https://www.inaturalist.org/observations/16329086","Gall","","dormfall","dormfall",251,4751.1796875,2075.72265625,"2018-09-08","dormant","dormant",0.794379657239922,"2018-12-31",5980.99365234,2397.73364258,0.865701935940011,251
16334545,"Eurosta solidaginis",45.4054182652,-84.5093860771,"https://www.inaturalist.org/observations/16334545","Gall","","dormfall","dormfall",251,4425.55175781,1949.578125,"2018-09-08","dormant","dormant",0.8050928494114,"2018-12-31",5496.94580078,2210.36181641,0.882017645494095,251
16350743,"Eurosta solidaginis",42.0067068267,-80.0049106455,"https://www.inaturalist.org/observations/16350743","Gall","","dormfall","dormfall",251,5045.29101562,2284.5222168,"2018-09-08","dormant","dormant",0.781840058970713,"2018-12-31",6453.09863281,2705.19067383,0.844495820165453,251
16389565,"Eurosta solidaginis",44.735595,-85.64927,"https://www.inaturalist.org/observations/16389565","Gall","","dormfall","dormfall",251,4858.703125,2295.62866211,"2018-09-08","dormant","dormant",0.795126491896882,"2018-12-31",6110.60400391,2636.03588867,0.870863963566235,251
16405499,"Eurosta solidaginis",44.744258,-85.644769,"https://www.inaturalist.org/observations/16405499","Gall","","dormfall","dormfall",251,4858.703125,2295.62866211,"2018-09-08","dormant","dormant",0.795126491896882,"2018-12-31",6110.60400391,2636.03588867,0.870863963566235,251
16469240,"Eurosta solidaginis",46.8639616667,-96.4539333333,"https://www.inaturalist.org/observations/16469240","Gall","","developing","developing",249,4740.72070312,2220.93725586,"2018-09-06","developing","developing",0.840985359104453,"2018-12-31",5637.10253906,2434.81274414,0.912159368807829,249
16554514,"Eurosta solidaginis",41.5788637327,-75.7062187086,"https://www.inaturalist.org/observations/16554514","Gall","","dormfall","dormfall",258,5520.59667969,2538.3762207,"2018-09-15","dormant","dormant",0.806227950046284,"2018-12-31",6847.43896484,2898.42041016,0.875779169854754,258
16631592,"Eurosta solidaginis",44.25858,-72.57879,"https://www.inaturalist.org/observations/16631592","Gall","","dormfall","dormfall",255,4782.78759766,2063.25756836,"2018-09-12","dormant","dormant",0.818184058292216,"2018-12-31",5845.61328125,2327.63256836,0.886418929003785,255
16663327,"Eurosta solidaginis",41.39033125,-88.2356414722,"https://www.inaturalist.org/observations/16663327","Gall","","developing","developing",192,3443.90185547,1533.14013672,"2018-07-11","developing","developing",0.461175161482725,"2018-12-31",7467.66552734,3453.28125,0.443966194968915,192
16678091,"Eurosta solidaginis",44.5015263889,-73.0818713889,"https://www.inaturalist.org/observations/16678091","Gall","","dormfall","dormfall",261,5301.60107422,2420.98974609,"2018-09-18","dormant","dormant",0.860875462809942,"2018-12-31",6158.38330078,2565.27734375,0.943753606988523,261
16789996,"Eurosta solidaginis",44.27435,-72.5708433333,"https://www.inaturalist.org/observations/16789996","Gall","","dormfall","dormfall",263,5059.32275391,2202.95458984,"2018-09-20","dormant","dormant",0.866837912202596,"2018-12-31",5836.52685547,2316.97558594,0.950788865971697,263
16793069,"Eurosta solidaginis",38.9801684448,-84.5711316009,"https://www.inaturalist.org/observations/16793069","Gall","","dormfall","dormfall",265,7217.61865234,3670.11743164,"2018-09-22","dormant","dormant",0.833915051670786,"2018-12-31",8655.10058594,4059.71801758,0.904032599246329,265
16877698,"Eurosta solidaginis",40.0885721667,-82.8098966667,"https://www.inaturalist.org/observations/16877698","Gall","","dormfall","dormfall",264,6640.98242188,3317.65014648,"2018-09-21","dormant","dormant",0.838257543727056,"2018-12-31",7922.36523438,3659.71289062,0.906532901797646,264
16927966,"Eurosta solidaginis",40.086958119,-82.8144492231,"https://www.inaturalist.org/observations/16927966","Gall","","dormfall","dormfall",264,6656.97216797,3329.7644043,"2018-09-21","dormant","dormant",0.837728277236639,"2018-12-31",7946.45751953,3673.99536133,0.906306099171179,264
16963530,"Eurosta solidaginis",40.0864416667,-82.8108133333,"https://www.inaturalist.org/observations/16963530","Gall","","dormfall","dormfall",270,6849.51806641,3414.31030273,"2018-09-27","dormant","dormant",0.861958684052101,"2018-12-31",7946.45751953,3673.99536133,0.929318076627622,270
16963562,"Eurosta solidaginis",40.0884013771,-82.8096931703,"https://www.inaturalist.org/observations/16963562","Gall","","dormfall","dormfall",270,6833.06884766,3401.73706055,"2018-09-27","dormant","dormant",0.862503639444332,"2018-12-31",7922.36523438,3659.71289062,0.929509270868979,270
16967921,"Eurosta solidaginis",40.0827971667,-82.8134533333,"https://www.inaturalist.org/observations/16967921","Gall","","dormfall","dormfall",270,6849.51806641,3414.31030273,"2018-09-27","dormant","dormant",0.861958684052101,"2018-12-31",7946.45751953,3673.99536133,0.929318076627622,270
16970835,"Eurosta solidaginis",40.0828075922,-82.81793735,"https://www.inaturalist.org/observations/16970835","Gall","","dormfall","dormfall",270,6849.51806641,3414.31030273,"2018-09-27","dormant","dormant",0.861958684052101,"2018-12-31",7946.45751953,3673.99536133,0.929318076627622,270
17030443,"Eurosta solidaginis",40.0875408144,-82.8152919331,"https://www.inaturalist.org/observations/17030443","Gall","","dormfall","dormfall",271,6870.72216797,3417.5144043,"2018-09-28","dormant","dormant",0.864627055651381,"2018-12-31",7946.45751953,3673.99536133,0.930190179408078,271
17039701,"Eurosta solidaginis",40.4680966667,-78.2061083333,"https://www.inaturalist.org/observations/17039701","Gall","","dormfall","dormfall",272,6645.74951172,3232.69848633,"2018-09-29","dormant","dormant",0.857051847609758,"2018-12-31",7754.19775391,3503.63427734,0.92267007068566,272
17042108,"Eurosta solidaginis",42.4503033333,-76.46765,"https://www.inaturalist.org/observations/17042108","Gall","","dormfall","dormfall",272,6057.80664062,2803.17553711,"2018-09-29","dormant","dormant",0.880264562100987,"2018-12-31",6881.80224609,2953.25,0.949183285231525,272
17079915,"Eurosta solidaginis",44.893812812,-93.1015991327,"https://www.inaturalist.org/observations/17079915","Gall","","dormfall","dormfall",273,5931.98876953,2923.27001953,"2018-09-30","dormant","dormant",0.929883775176232,"2018-12-31",6379.27978516,2933.20581055,0.996612651255407,273
17116382,"Eurosta solidaginis",44.4327283333,-73.1439445,"https://www.inaturalist.org/observations/17116382","Gall","","dormfall","dormfall",273,5785.41259766,2660.43505859,"2018-09-30","dormant","dormant",0.903493646277169,"2018-12-31",6403.37939453,2729.87890625,0.974561564800179,273
17142651,"Eurosta solidaginis",40.0871192704,-82.8083652166,"https://www.inaturalist.org/observations/17142651","Gall","","dormfall","dormfall",274,6939.97119141,3436.63891602,"2018-10-01","dormant","dormant",0.875997380339549,"2018-12-31",7922.36523438,3659.71289062,0.939046045067702,274
17194116,"Eurosta solidaginis",43.0177052319,-89.4225655882,"https://www.inaturalist.org/observations/17194116","Gall","","dormfall","dormfall",277,6007.81298828,2863.99560547,"2018-10-04","dormant","dormant",0.920378788502309,"2018-12-31",6527.54394531,2920.46142578,0.980665445599947,277
17241857,"Eurosta solidaginis",44.0442924779,-72.0731669922,"https://www.inaturalist.org/observations/17241857","Gall","","dormfall","dormfall",279,5575.70605469,2372.8215332,"2018-10-06","dormant","dormant",0.924497165515417,"2018-12-31",6031.06884766,2425.18359375,0.978409032336792,279
17298224,"Eurosta solidaginis",46.2782538254,-94.3401537263,"https://www.inaturalist.org/observations/17298224","Gall","","dormfall","dormfall",280,5218.23339844,2285.26928711,"2018-10-07","dormant","dormant",0.956897218635155,"2018-12-31",5453.28515625,2288.67138672,0.9985135045469,280
17348564,"Eurosta solidaginis",43.6125418917,-73.1790610962,"https://www.inaturalist.org/observations/17348564","Gall","","dormfall","dormfall",282,5830.05371094,2564.05297852,"2018-10-09","dormant","dormant",0.92851746479549,"2018-12-31",6278.88427734,2618.45776367,0.979222584414061,282
17498565,"Eurosta solidaginis",45.4015791603,-93.1995141786,"https://www.inaturalist.org/observations/17498565","Gall","","dormfall","dormfall",287,5743.80566406,2663.49438477,"2018-10-14","dormant","dormant",0.960872703652914,"2018-12-31",5977.69677734,2664.95239258,0.999452895363512,287
17580784,"Eurosta solidaginis",42.4682035448,-84.0065735214,"https://www.inaturalist.org/observations/17580784","Gall","","dormfall","dormfall",287,6304.64208984,2897.86279297,"2018-10-14","dormant","dormant",0.95076746013128,"2018-12-31",6631.10839844,2897.86279297,1,287
17638307,"Eurosta solidaginis",45.44778,-94.45333,"https://www.inaturalist.org/observations/17638307","Gall","","dormfall","dormfall",291,5665.79345703,2587.46240234,"2018-10-18","dormant","dormant",0.966751250998004,"2018-12-31",5860.65283203,2592.12426758,0.998201527103347,291
17646633,"Eurosta solidaginis",46.9914934645,-94.532015836,"https://www.inaturalist.org/observations/17646633","Gall","","dormfall","dormfall",292,5165.10595703,2227.54296875,"2018-10-19","dormant","dormant",0.975464679147461,"2018-12-31",5295.02099609,2227.54296875,1,292
17669113,"Eurosta solidaginis",45.917386,-111.502063,"https://www.inaturalist.org/observations/17669113","Gall","","developing","developing",238,4162.82226562,1621.87097168,"2018-08-26","developing","developing",0.749503046949386,"2018-12-31",5554.10986328,1909.38452148,0.849420823010997,238
17718488,"Eurosta solidaginis",48.68796908,-97.9022466,"https://www.inaturalist.org/observations/17718488","Gall","","dormfall","dormfall",294,5154.80175781,2213.44848633,"2018-10-21","dormant","dormant",0.982634410448937,"2018-12-31",5245.89990234,2213.44848633,1,294
17741684,"Eurosta solidaginis",42.0073213298,-89.9822346257,"https://www.inaturalist.org/observations/17741684","Gall","","dormfall","dormfall",293,6824.39257812,3310.81005859,"2018-10-20","dormant","dormant",0.957372919447564,"2018-12-31",7128.24902344,3314.77905273,0.998802636894688,293
17807708,"Eurosta solidaginis",44.333605,-93.1203528333,"https://www.inaturalist.org/observations/17807708","Gall","","dormfall","dormfall",297,5954.45751953,2761.54956055,"2018-10-24","dormant","dormant",0.975398612559218,"2018-12-31",6104.64013672,2761.54956055,1,297
17853507,"Eurosta solidaginis",40.8832642,-73.7833878,"https://www.inaturalist.org/observations/17853507","Gall","","dormfall","dormfall",299,7623.35546875,3582.37597656,"2018-10-26","dormant","dormant",0.92768960567448,"2018-12-31",8217.57128906,3619.34790039,0.989784921248931,299
17963914,"Eurosta solidaginis",39.1548266667,-84.501385,"https://www.inaturalist.org/observations/17963914","Gall","","dormfall","dormfall",303,8449.0625,4237.14404297,"2018-10-30","dormant","dormant",0.94736061786776,"2018-12-31",8918.52832031,4263.49609375,0.99381914508644,303
18092518,"Eurosta solidaginis",47.3826522827,-91.1929397583,"https://www.inaturalist.org/observations/18092518","Gall","","dormfall","dormfall",308,4759.03369141,1712.98632812,"2018-11-04","dormant","dormant",0.996083831896538,"2018-12-31",4777.74414062,1712.98632812,1,308
18094950,"Eurosta solidaginis",44.315639,-88.4573454,"https://www.inaturalist.org/observations/18094950","Gall","","dormfall","dormfall",307,6100,2730.78759766,"2018-11-03","dormant","dormant",0.98861417624025,"2018-12-31",6170.25341797,2730.78759766,1,307
18100384,"Eurosta solidaginis",40.1518388931,-83.0241665338,"https://www.inaturalist.org/observations/18100384","Gall","","dormfall","dormfall",308,7785.375,3767.00292969,"2018-11-04","dormant","dormant",0.964890973833357,"2018-12-31",8068.65771484,3773.23095703,0.998349417936266,308
18129021,"Eurosta solidaginis",41.3843345556,-88.0771865833,"https://www.inaturalist.org/observations/18129021","Gall","","developing","developing",220,4557.89550781,2175.66723633,"2018-08-08","developing","developing",0.6153768768623,"2018-12-31",7406.67333984,3439.76123047,0.632505307943343,220
18284540,"Eurosta solidaginis",40.0835936051,-82.8135586438,"https://www.inaturalist.org/observations/18284540","Gall","","dormfall","dormfall",313,7734.60644531,3671.97949219,"2018-11-09","dormant","dormant",0.973340186655584,"2018-12-31",7946.45751953,3673.99536133,0.999451314184765,313
18286894,"Eurosta solidaginis",39.7933416667,-79.1909111111,"https://www.inaturalist.org/observations/18286894","Gall","","dormfall","dormfall",296,5865.39648438,2332.22265625,"2018-10-23","dormant","dormant",0.959288619144344,"2018-12-31",6114.31884766,2347.99047852,0.993284545906703,296
18412124,"Eurosta solidaginis",42.7156042638,-74.094010956,"https://www.inaturalist.org/observations/18412124","Gall","Larva","dormfall","dormfallLarva",325,6486.91650391,2481.49731445,"2017-11-21","dormant","dormantLarva",0.990810403281963,"2017-12-31",6547.08154297,2481.49731445,1,325
18602988,"Eurosta solidaginis",42.8016239777,-85.4392968483,"https://www.inaturalist.org/observations/18602988","Gall","","dormfall","dormfall",327,6547.53271484,2878.15283203,"2018-11-23","dormant","dormant",0.988707758703255,"2018-12-31",6622.31347656,2878.15283203,1,327
18799152,"Eurosta solidaginis",38.1295134899,-85.5199397264,"https://www.inaturalist.org/observations/18799152","Gall","","dormfall","dormfall",336,9076.27734375,4370.45068359,"2018-12-02","dormant","dormant",0.974450996976605,"2018-12-31",9314.24707031,4375.6796875,0.998804984760439,336
18808888,"Eurosta solidaginis",46.574852,-90.8806629,"https://www.inaturalist.org/observations/18808888","Gall","","dormfall","dormfall",337,5025.13183594,1905.63110352,"2018-12-03","dormant","dormant",0.999511193266545,"2018-12-31",5027.58935547,1905.63110352,1,337
18808892,"Eurosta solidaginis",46.574327,-90.8798265,"https://www.inaturalist.org/observations/18808892","Gall","","dormfall","dormfall",337,5025.13183594,1905.63110352,"2018-12-03","dormant","dormant",0.999511193266545,"2018-12-31",5027.58935547,1905.63110352,1,337
18825486,"Eurosta solidaginis",41.9167759837,-87.6347915558,"https://www.inaturalist.org/observations/18825486","Gall","","dormfall","dormfall",338,7050.68017578,3205.25708008,"2018-12-04","dormant","dormant",0.9883789879939,"2018-12-31",7133.57958984,3205.25708008,1,338
18839157,"Eurosta solidaginis",41.3778152222,-89.0713653333,"https://www.inaturalist.org/observations/18839157","Gall","","dormfall","dormfall",262,6256.6796875,3119.13745117,"2018-09-19","dormant","dormant",0.849575049372214,"2018-12-31",7364.48144531,3405.81396484,0.915827312757094,262
18939539,"Eurosta solidaginis",42.3725614418,-85.4419520684,"https://www.inaturalist.org/observations/18939539","Gall","","dormfall","dormfall",344,6582.31054688,2888.09741211,"2018-12-10","dormant","dormant",0.992253245260265,"2018-12-31",6633.70019531,2888.09741211,1,344
18966699,"Eurosta solidaginis",35.9693908691,-78.9638442993,"https://www.inaturalist.org/observations/18966699","Gall","","dormfall","dormfall",345,10397.6220703,5132.99414062,"2018-12-11","dormant","dormant",0.975759170930959,"2018-12-31",10655.9306641,5155.28710938,0.995675707620738,345
19236464,"Eurosta solidaginis",33.55468287,-86.69787315,"https://www.inaturalist.org/observations/19236464","Gall","","dormfall","dormfall",360,11310.6933594,5593.13720703,"2018-12-26","dormant","dormant",0.990030669013658,"2018-12-31",11424.5888672,5617.03173828,0.99574605728375,360
19318032,"Eurosta solidaginis",41.8222616667,-88.1040638333,"https://www.inaturalist.org/observations/19318032","Gall","","dormfall","dormfall",364,7299.98779297,3390.44213867,"2018-12-30","dormant","dormant",1,"2018-12-31",7299.98779297,3390.44213867,1,364
19989306,"Eurosta solidaginis",40.4432462987,-79.22668688,"https://www.inaturalist.org/observations/19989306","Gall","","dormfall","dormfall",362,7968.87792969,3655.96020508,"2018-12-28","dormant","dormant",0.997341687077228,"2018-12-31",7990.11816406,3655.96020508,1,362
20909583,"Eurosta solidaginis",44.37831,-72.5038966667,"https://www.inaturalist.org/observations/20909583","Gall","","dormfall","dormfall",279,5226.6953125,2126.30224609,"2018-10-06","dormant","dormant",0.932886110172269,"2018-12-31",5602.71533203,2171.95947266,0.97897878521919,279
21437813,"Eurosta solidaginis",42.8536316667,-72.7956883333,"https://www.inaturalist.org/observations/21437813","Gall","","developing","developing",216,3267.98730469,1262.71704102,"2018-08-04","developing","developing",0.576080834025237,"2018-12-31",5672.79296875,2173.57006836,0.580941493168768,216
21437823,"Eurosta solidaginis",44.2679183333,-72.5736266667,"https://www.inaturalist.org/observations/21437823","Gall","","dormfall","dormfall",277,5380.40576172,2270.05957031,"2018-10-04","dormant","dormant",0.920417670970098,"2018-12-31",5845.61328125,2327.63256836,0.97526542684073,277
21437836,"Eurosta solidaginis",44.24435,-72.572055,"https://www.inaturalist.org/observations/21437836","Gall","","dormfall","dormfall",291,5564.66259766,2261.89770508,"2018-10-18","dormant","dormant",0.969602374195309,"2018-12-31",5739.11816406,2262.10473633,0.999908478486131,291
23358845,"Eurosta solidaginis",30.4724388616,-84.2555129529,"https://www.inaturalist.org/observations/23358845","Gall","","developing","developing",117,3298.24682617,1289.48291016,"2019-04-27","developing","developing",0.237985531481404,"2019-12-31",13859.0224609,7417.06835938,0.17385344824674,117
23886892,"Eurosta solidaginis",29.7184805556,-95.3915777778,"https://www.inaturalist.org/observations/23886892","Gall","","developing","developing",118,3305.0871582,1288.52001953,"2019-04-28","developing","developing",0.235506973579701,"2019-12-31",14033.9248047,7622.95898438,0.169031477431568,118
26637459,"Eurosta solidaginis",33.2206052463,-86.8273346454,"https://www.inaturalist.org/observations/26637459","Gall","","developing","developing",159,4303.72607422,1733.6418457,"2019-06-08","developing","developing",0.35808322712148,"2019-12-31",12018.7871094,5926.83789062,0.292507046370159,159
26956062,"Eurosta solidaginis",39.2588533333,-76.6343916667,"https://www.inaturalist.org/observations/26956062","Gall","","developing","developing",164,3069.65405273,1163.01513672,"2019-06-13","developing","developing",0.323708667057574,"2019-12-31",9482.76757812,4490.25146484,0.259008909818694,164
27027402,"Eurosta solidaginis",40.312325368,-75.4363111929,"https://www.inaturalist.org/observations/27027402","Gall","","developing","developing",166,2534.16479492,847.844238281,"2019-06-15","developing","developing",0.31586708916402,"2019-12-31",8022.88330078,3500.48608398,0.242207572874283,166
27049666,"Eurosta solidaginis",35.6336172026,-82.5567797305,"https://www.inaturalist.org/observations/27049666","Gall","","developing","developing",166,3519.86352539,1222.93713379,"2019-06-15","developing","developing",0.365416367546617,"2019-12-31",9632.47363281,4118.45996094,0.296940396504638,166
27224285,"Eurosta solidaginis",38.6604271,-90.3957136,"https://www.inaturalist.org/observations/27224285","Gall","","developing","developing",169,3137.1652832,1204.89208984,"2019-06-18","developing","developing",0.340274847226138,"2019-12-31",9219.50390625,4375.02246094,0.275402492352261,169
27224711,"Eurosta solidaginis",38.6605804713,-90.3957218829,"https://www.inaturalist.org/observations/27224711","Gall","","developing","developing",169,3137.1652832,1204.89208984,"2019-06-18","developing","developing",0.340274847226138,"2019-12-31",9219.50390625,4375.02246094,0.275402492352261,169
27240733,"Eurosta solidaginis",47.58854873,-119.39102274,"https://www.inaturalist.org/observations/27240733","Gall","","developing","developing",166,2395.33959961,775.034240723,"2019-06-15","developing","developing",0.339076883030126,"2019-12-31",7064.29638672,2923.79174805,0.265078469162485,166
27302651,"Eurosta solidaginis",40.0881736059,-88.2516648087,"https://www.inaturalist.org/observations/27302651","Gall","","developing","developing",169,2540.1315918,904.031311035,"2019-06-18","developing","developing",0.320842982068739,"2019-12-31",7917.05517578,3582.75512695,0.252328523441289,169
27338989,"Eurosta solidaginis",39.089467931,-96.5431290991,"https://www.inaturalist.org/observations/27338989","Gall","","developing","developing",171,2828.06787109,1018.54681396,"2019-06-20","developing","developing",0.33308372635691,"2019-12-31",8490.56152344,3913.91772461,0.260237155103073,171
27355682,"Eurosta solidaginis",40.0532715249,-88.1935426101,"https://www.inaturalist.org/observations/27355682","Gall","","developing","developing",171,2609.13427734,938.870239258,"2019-06-20","developing","developing",0.331745353257987,"2019-12-31",7864.87060547,3529.15014648,0.266032954192792,171
27428527,"Eurosta solidaginis",38.6713466667,-77.8126833333,"https://www.inaturalist.org/observations/27428527","Gall","","developing","developing",167,3064.00317383,1134.24182129,"2019-06-16","developing","developing",0.341232824240571,"2019-12-31",8979.21582031,4071.41674805,0.278586519504112,167
27579098,"Eurosta solidaginis",35.9606415253,-80.1993096914,"https://www.inaturalist.org/observations/27579098","Gall","","developing","developing",173,4096.28466797,1611.11535645,"2019-06-22","developing","developing",0.395991471813882,"2019-12-31",10344.3759766,4767.42138672,0.337942721182122,173
27678369,"Eurosta solidaginis",39.3867383333,-86.478225,"https://www.inaturalist.org/observations/27678369","Gall","","developing","developing",176,3017.80688477,1111.17492676,"2019-06-25","developing","developing",0.364717329499656,"2019-12-31",8274.37207031,3685.76855469,0.301477130284286,176
27712098,"Eurosta solidaginis",35.686305,-83.5003966667,"https://www.inaturalist.org/observations/27712098","Gall","","developing","developing",175,3823.03637695,1395.13415527,"2019-06-24","developing","developing",0.405908442447829,"2019-12-31",9418.46972656,3987.44775391,0.349881488453852,175
27729824,"Eurosta solidaginis",30.7017674664,-88.1578456064,"https://www.inaturalist.org/observations/27729824","Gall","","developing","developing",177,5865.88232422,2803.5168457,"2019-06-26","developing","developing",0.437907066060417,"2019-12-31",13395.2675781,7023.39892578,0.399168105831131,177
27886467,"Eurosta solidaginis",39.0844654181,-96.5439664078,"https://www.inaturalist.org/observations/27886467","Gall","","developing","developing",180,3224.45507812,1252.54711914,"2019-06-29","developing","developing",0.379659968447721,"2019-12-31",8493.0078125,3916.76220703,0.3197914636972,180
27894308,"Eurosta solidaginis",45.3028640747,-93.3774414063,"https://www.inaturalist.org/observations/27894308","Gall","","developing","developing",180,2047.71459961,653.993530273,"2019-06-29","developing","developing",0.3483925145926,"2019-12-31",5877.60791016,2395.95214844,0.272957676011524,180
27905516,"Eurosta solidaginis",39.980225,-86.0632028333,"https://www.inaturalist.org/observations/27905516","Gall","","developing","developing",178,2906.44946289,1051.18103027,"2019-06-27","developing","developing",0.365950658825978,"2019-12-31",7942.18945312,3504.83227539,0.299923348016142,178
27941016,"Eurosta solidaginis",45.1406221837,-93.3218043857,"https://www.inaturalist.org/observations/27941016","Gall","","developing","developing",181,2197.31225586,736.253295898,"2019-06-30","developing","developing",0.359451956031939,"2019-12-31",6112.95117188,2556.88891602,0.287948878531664,181
27960932,"Eurosta solidaginis",41.477525,-73.2599633333,"https://www.inaturalist.org/observations/27960932","Gall","","developing","developing",181,2695.47167969,892.601074219,"2019-06-30","developing","developing",0.373618589622154,"2019-12-31",7214.50097656,2926.28369141,0.305028892734904,181
27966837,"Eurosta solidaginis",34.9546883333,-80.0570221667,"https://www.inaturalist.org/observations/27966837","Gall","","developing","developing",181,5015.88769531,2197.01513672,"2019-06-30","developing","developing",0.438948465825925,"2019-12-31",11427.0537109,5562.88720703,0.394941521363863,181
28005802,"Eurosta solidaginis",40.4714611111,-74.5382861111,"https://www.inaturalist.org/observations/28005802","Gall","","developing","developing",182,3222.36621094,1229.35375977,"2019-07-01","developing","developing",0.394650379454799,"2019-12-31",8165.11621094,3605.2800293,0.340987038393434,182
28017557,"Eurosta solidaginis",43.1192321051,-83.8602807374,"https://www.inaturalist.org/observations/28017557","Gall","","developing","developing",182,2322.72753906,714.005126953,"2019-07-01","developing","developing",0.354428329374288,"2019-12-31",6553.44775391,2590.09838867,0.275667183175863,182
28139665,"Eurosta solidaginis",39.0902109151,-96.5578760301,"https://www.inaturalist.org/observations/28139665","Gall","","developing","developing",184,3425.50537109,1381.98461914,"2019-07-03","developing","developing",0.403448624879893,"2019-12-31",8490.56152344,3913.91772461,0.353094959163381,184
28171864,"Eurosta solidaginis",45.0134101298,-92.9032955706,"https://www.inaturalist.org/observations/28171864","Gall","","developing","developing",185,2243.81567383,754.001220703,"2019-07-04","developing","developing",0.384658644697368,"2019-12-31",5833.26464844,2347.16186523,0.321239549718534,185
28198744,"Eurosta solidaginis",42.3830148646,-73.8291824609,"https://www.inaturalist.org/observations/28198744","Gall","","developing","developing",184,2657.23950195,890.495056152,"2019-07-03","developing","developing",0.395314571745184,"2019-12-31",6721.83544922,2626.71191406,0.339015120533564,184
28256169,"Eurosta solidaginis",39.0248084364,-79.4259296931,"https://www.inaturalist.org/observations/28256169","Gall","","developing","developing",186,2798.18896484,889.388183594,"2019-07-05","developing","developing",0.417197394730381,"2019-12-31",6707.11035156,2429.4753418,0.366082408119875,186
28260142,"Eurosta solidaginis",42.168025,-84.4204466667,"https://www.inaturalist.org/observations/28260142","Gall","","developing","developing",186,2617.49536133,891.782409668,"2019-07-05","developing","developing",0.394349786697663,"2019-12-31",6637.49658203,2636.44995117,0.338251218943961,186
28287591,"Eurosta solidaginis",43.0034279154,-88.5213912126,"https://www.inaturalist.org/observations/28287591","Gall","","developing","developing",187,2471.54296875,836.981262207,"2019-07-06","developing","developing",0.397101111363915,"2019-12-31",6223.96386719,2478.60839844,0.337681927784068,187
28305664,"Eurosta solidaginis",37.9410802933,-86.6134059156,"https://www.inaturalist.org/observations/28305664","Gall","","developing","developing",187,4073.26220703,1703.50976562,"2019-07-06","developing","developing",0.439360723282564,"2019-12-31",9270.88378906,4264.93603516,0.399422113620537,187
28308443,"Eurosta solidaginis",39.1549416667,-84.50098,"https://www.inaturalist.org/observations/28308443","Gall","","developing","developing",179,3476.17626953,1367.0994873,"2019-06-28","developing","developing",0.384335269583351,"2019-12-31",9044.64550781,4199.01171875,0.325576487723395,179
28342218,"Eurosta solidaginis",41.2210452946,-73.6432144893,"https://www.inaturalist.org/observations/28342218","Gall","","developing","developing",186,2951.92700195,1045.31311035,"2019-07-05","developing","developing",0.406639366557773,"2019-12-31",7259.32421875,2957.81152344,0.353407613049758,186
28355763,"Eurosta solidaginis",42.342955,-72.5673616667,"https://www.inaturalist.org/observations/28355763","Gall","","developing","developing",188,2809.89746094,1000.40307617,"2019-07-07","developing","developing",0.417234702722398,"2019-12-31",6734.57275391,2665.92456055,0.375255583362648,188
28409417,"Eurosta solidaginis",42.550991953,-83.8166041107,"https://www.inaturalist.org/observations/28409417","Gall","","developing","developing",188,2587.00390625,876.06829834,"2019-07-07","developing","developing",0.399506553398848,"2019-12-31",6475.49804688,2559.47167969,0.342284818109848,188
28413617,"Eurosta solidaginis",47.407137521,-92.8706214216,"https://www.inaturalist.org/observations/28413617","Gall","","developing","developing",188,1762.98193359,477.332275391,"2019-07-07","developing","developing",0.389452892543612,"2019-12-31",4526.81689453,1448.04443359,0.329639246088323,188
