"","obs_id","gall_id","host_id","sourceURL","pageURL","phenophase","lifestage","viability","date","doy","latitude","longitude","site","state","country","AGDD32","AGDD50","yearend32","yearend50","percent32","percent50","host","gall"
"1893",2001,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30382847","developing","",NA,"2019-08-07",219,43.0402735295,-88.4069271014,NA,NA,NA,3741.51416016,1542.22119141,6224.24365234,2485.87939453,0.601119488430274,0.620392604244417,NA,"solidaginis"
"1894",2002,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30393439","developing","",NA,"2019-08-04",216,44.6379956,-73.1625679,NA,NA,NA,3585.53540039,1456.1361084,6134.62207031,2357.84472656,0.584475353052811,0.617570823047557,NA,"solidaginis"
"1895",2003,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30398320","developing","",NA,"2019-08-05",217,41.5091514587,-81.2980575562,NA,NA,NA,4119.36083984,1700.3326416,7103.60839844,2863.35620117,0.579896949379225,0.593825050793619,NA,"solidaginis"
"1896",2004,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30484465","developing","",NA,"2019-08-09",221,43.3241645666,-89.3744718098,NA,NA,NA,3864.66210938,1622.06896973,6187.55908203,2497.14697266,0.624585892133751,0.649568883004971,NA,"solidaginis"
"1897",2005,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30488614","dormant","",NA,"2019-08-06",218,45.0646498378,-95.8609711252,NA,NA,NA,3632.65112305,1565.92687988,5877.93359375,2426.30786133,0.61801499882758,0.645394966087125,NA,"solidaginis"
"1898",2006,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30492661","developing","",NA,"2019-08-09",221,40.7576753,-89.5740782,NA,NA,NA,4795.72070312,2227.84082031,7862.66650391,3529.98828125,0.609935662505227,0.631118474852586,NA,"solidaginis"
"1899",2007,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30523836","developing","",NA,"2019-08-09",221,41.2313111111,-93.9520888889,NA,NA,NA,4656.60839844,2113.45068359,7529.78173828,3297.7421875,0.61842541527687,0.640878080645896,NA,"solidaginis"
"1900",2008,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30547848","dormant","",NA,"2019-08-10",222,42.0849156892,-91.7661627197,NA,NA,NA,4364.25097656,1976.75830078,6916.94824219,3014.45703125,0.630950358995056,0.65575932258696,NA,"solidaginis"
"1901",2009,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30571110","dormant","",NA,"2019-08-10",222,46.7417133333,-100.7823633333,NA,NA,NA,3474.52905273,1406.95080566,5304.93164062,2021.80273438,0.654962078328294,0.69588925849952,NA,"solidaginis"
"1902",2010,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30591893","developing","",NA,"2019-08-10",222,41.7252,-87.8619472222,NA,NA,NA,4433.72167969,1990.1595459,7277.59619141,3161.66113281,0.609228866658372,0.629466429924196,NA,"solidaginis"
"1903",2011,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30605406","dormant","",NA,"2019-08-10",222,42.1862211685,-74.3880060028,NA,NA,NA,3668.06469727,1403.99023438,5850.97705078,2045.21203613,0.626914900782427,0.686476614442708,NA,"solidaginis"
"1904",2012,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30628874","dormant","",NA,"2019-08-09",221,44.7897192976,-92.955590319,NA,NA,NA,3779.68334961,1572.19067383,5977.94140625,2378.49975586,0.632271729137108,0.6610009817981,NA,"solidaginis"
"1905",2013,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30633392","developing","",NA,"2019-08-06",218,42.3429866667,-72.567275,NA,NA,NA,4057.49511719,1708.00097656,6734.57275391,2665.92456055,0.602487383454915,0.640678660542302,NA,"solidaginis"
"1906",2014,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30633927","developing","",NA,"2019-08-10",222,42.4182130833,-89.8290480833,NA,NA,NA,4036.66015625,1722.3828125,6404.01269531,2623.31787109,0.630332940970942,0.656566568421364,NA,"solidaginis"
"1907",2015,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30638247","developing","",NA,"2019-08-11",223,46.6350533333,-100.5968333333,NA,NA,NA,3564.0078125,1483.23498535,5388.66503906,2100.40087891,0.661389748048193,0.706167570316254,NA,"solidaginis"
"1908",2016,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30640024","developing","",NA,"2019-08-11",223,43.5632829042,-71.7313240182,NA,NA,NA,3743.76416016,1516.17443848,6018.88378906,2239.59277344,0.622003064250005,0.676986663138391,NA,"solidaginis"
"1909",2017,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30717346","developing","",NA,"2019-08-12",224,42.7343083313,-96.1955907662,NA,NA,NA,4303.44726562,1925.60266113,6649.546875,2872.30322266,0.647179025355769,0.670403683684457,NA,"solidaginis"
"1910",2018,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30759567","developing","",NA,"2019-08-13",225,35.52015,-86.3339216667,NA,NA,NA,6417.59228516,3028.59716797,10363.6738281,4813.55029297,0.619239122304234,0.629181577762498,NA,"solidaginis"
"1911",2019,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30780702","developing","",NA,"2019-08-11",223,42.4245483333,-83.9360033333,NA,NA,NA,4052.0324707,1673.70227051,6612.74658203,2631.44580078,0.61276088845009,0.63603904363673,NA,"solidaginis"
"1912",2020,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30785425","developing","",NA,"2019-08-13",225,44.2307891846,-72.1895065308,NA,NA,NA,3320.44018555,1218.61706543,5135.91259766,1691.27880859,0.646514153504646,0.720529967762055,NA,"solidaginis"
"1913",2021,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30794500","dormant","",NA,"2019-08-13",225,46.6522033333,-92.3731166667,NA,NA,NA,3198.35644531,1195.30688477,4869.15771484,1653.05554199,0.656860309856506,0.72308936657449,NA,"solidaginis"
"1914",2022,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30815635","developing","",NA,"2019-08-14",226,44.2919425964,-86.3099975586,NA,NA,NA,3380.20092773,1216.47436523,5535.83349609,1909.88806152,0.610603792566641,0.636934901965856,NA,"solidaginis"
"1915",2023,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30819748","dormant","",NA,"2019-08-13",225,44.3048833333,-72.90805,NA,NA,NA,3183.37939453,1125.91687012,4930.81884766,1563.59484863,0.645608669245824,0.720082233007171,NA,"solidaginis"
"1916",2024,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30885514","developing","",NA,"2019-08-15",227,40.673145,-81.8749916667,NA,NA,NA,4863.36376953,2146.41772461,7658.77783203,3224.33813477,0.635005202682703,0.665692503358711,NA,"solidaginis"
"1917",2025,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30933712","developing","",NA,"2019-08-16",228,39.8740773742,-84.2749976088,NA,NA,NA,5189.27246094,2377.89697266,8091.7265625,3555.18579102,0.641305958729373,0.668853081790071,NA,"solidaginis"
"1918",2026,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30940941","developing","",NA,"2019-08-16",228,40.934778444,-88.7121014022,NA,NA,NA,4835.36425781,2235.96801758,7422.81542969,3263.67773438,0.651419168860021,0.68510686396087,NA,"solidaginis"
"1919",2027,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30967709","developing","",NA,"2019-08-16",228,40.8010997778,-77.9448538333,NA,NA,NA,4580.89892578,1981.77087402,6975.42675781,2808.08666992,0.656719521949108,0.705737075443066,NA,"solidaginis"
"1920",2028,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/30968389","developing","",NA,"2019-08-10",222,45.4945761443,-93.2285324873,NA,NA,NA,3621.40966797,1515.68029785,5669.84619141,2246.91113281,0.638713916694346,0.674561746442763,NA,"solidaginis"
"1921",2029,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31004841","developing","",NA,"2019-08-17",229,42.59589,-72.1083416667,NA,NA,NA,4166.45751953,1695.03112793,6214.73144531,2286.98803711,0.670416341590151,0.741163093302386,NA,"solidaginis"
"1922",2030,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31005715","developing","",NA,"2019-08-16",228,45.4988105916,-93.2292341298,NA,NA,NA,3841.91870117,1628.18908691,5669.84619141,2246.91113281,0.677605453740638,0.724634393917385,NA,"solidaginis"
"1923",2031,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31006998","developing","",NA,"2019-08-17",229,40.8355966667,-81.9561833333,NA,NA,NA,4771.14941406,2073.70654297,7374.11669922,3040.76489258,0.647013006258047,0.681968720446033,NA,"solidaginis"
"1924",2032,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31009469","developing","",NA,"2019-08-17",229,43.5179674713,-76.2322730283,NA,NA,NA,3517.63964844,1227.82397461,5745.42871094,1902.27441406,0.612250160156366,0.64545050153383,NA,"solidaginis"
"1925",2033,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31058192","developing","",NA,"2019-08-18",230,42.8329114698,-77.2960552858,NA,NA,NA,4321.34912109,1818.75476074,6605.42041016,2565.0793457,0.654212578875858,0.709044249952303,NA,"solidaginis"
"1926",2034,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31091345","developing","",NA,"2019-08-18",230,44.0729252422,-92.5198656099,NA,NA,NA,4127.72314453,1757.79772949,6007.85009766,2441.42871094,0.68705494934664,0.719987326114966,NA,"solidaginis"
"1927",2035,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31093906","developing","",NA,"2019-08-03",215,44.0587905952,-90.1712455817,NA,NA,NA,3451.33740234,1372.22900391,5835.07714844,2259.67285156,0.59148102322224,0.607268880963304,NA,"solidaginis"
"1928",2036,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31145999","developing","",NA,"2019-08-19",231,44.4544116667,-88.0203028333,NA,NA,NA,4029.45263672,1688.16491699,5935.56933594,2322.69970703,0.678865397514873,0.726811525347213,NA,"solidaginis"
"1929",2037,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31187031","developing","",NA,"2019-08-20",232,46.49954839,-94.21033925,NA,NA,NA,3691.87939453,1518.48815918,5223.98388672,1977.05566406,0.706717224743975,0.768055339454477,NA,"solidaginis"
"1930",2038,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31188347","developing","",NA,"2019-08-19",231,42.7676845868,-70.9161348311,NA,NA,NA,4498.83837891,1873.71740723,6772.84667969,2580.37890625,0.664246304644817,0.726140413987892,NA,"solidaginis"
"1931",2039,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31206181","developing","",NA,"2019-08-20",232,46.0206642151,-92.5301361084,NA,NA,NA,3628.91625977,1448.12548828,5153.84716797,1889.59313965,0.704117941704383,0.766368938314535,NA,"solidaginis"
"1932",2040,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31210545","developing","",NA,"2019-08-19",231,42.5050678895,-88.7303837389,NA,NA,NA,4320.97851562,1869.98327637,6403.64160156,2621.26586914,0.674768949368959,0.713389396468781,NA,"solidaginis"
"1933",2041,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31212776","dormant","",NA,"2019-08-20",232,44.898390336,-93.1965351872,NA,NA,NA,4383.76269531,1963.81652832,6256.61572266,2644.18896484,0.700660371298342,0.742691446955203,NA,"solidaginis"
"1934",2042,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31247517","developing","",NA,"2019-08-20",232,43.24469614,-73.17252112,NA,NA,NA,3656.33789062,1294.64013672,5224.640625,1629.25915527,0.69982572066763,0.794618911627631,NA,"solidaginis"
"1935",2043,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31258150","developing","",NA,"2019-08-21",233,43.0895813914,-88.2513954834,NA,NA,NA,4245.18115234,1792.46582031,6207.39404297,2460.02246094,0.683891037519642,0.728637989599932,NA,"solidaginis"
"1936",2044,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31258350","developing","",NA,"2019-08-13",225,44.8938497296,-69.8537628579,NA,NA,NA,3478.90380859,1348.91894531,5478.27148438,1911.59838867,0.635036766343047,0.705649760590411,NA,"solidaginis"
"1937",2045,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31259143","developing","",NA,"2019-08-21",233,41.2297897339,-82.296043396,NA,NA,NA,4934.77978516,2198.46459961,7408.43115234,3091.4519043,0.666103211825262,0.711143070526857,NA,"solidaginis"
"1938",2046,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31277525","dormant","",NA,"2019-08-17",229,41.4258529086,-79.7020478008,NA,NA,NA,4422.99414062,1823.91186523,6728.41650391,2608.2331543,0.65736033701982,0.69929019275867,NA,"solidaginis"
"1939",2047,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31281773","developing","",NA,"2019-08-12",224,41.4704912462,-73.259357484,NA,NA,NA,4517.68457031,1940.81225586,7214.50097656,2926.28369141,0.626195018198488,0.663234484598053,NA,"solidaginis"
"1940",2048,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31283729","developing","",NA,"2019-08-21",233,39.8354281041,-75.0000162605,NA,NA,NA,5968.57080078,2908.36669922,8889.71484375,4054.17431641,0.671401828482301,0.717375838391522,NA,"solidaginis"
"1941",2049,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31328669","developing","",NA,"2019-08-10",222,46.3327622469,-95.6730045006,NA,NA,NA,3508.54980469,1491.12768555,5404.39941406,2156.03808594,0.64920253591217,0.691605447637485,NA,"solidaginis"
"1942",2050,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31356269","dormant","",NA,"2019-08-23",235,46.9583914429,-95.6524698437,NA,NA,NA,3626.14282227,1432.92504883,4913.60009766,1782.09814453,0.737980859288259,0.804066292997522,NA,"solidaginis"
"1943",2051,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31412203","developing","",NA,"2019-08-23",235,42.5724716667,-73.1105533333,NA,NA,NA,3960.5559082,1535.53393555,5601.17480469,1900.52807617,0.707093787696776,0.807951197776806,NA,"solidaginis"
"1944",2052,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31429140","developing","",NA,"2019-08-22",234,43.1582192499,-73.08707592,NA,NA,NA,3110.59643555,918.016784668,4317.72021484,1072.96948242,0.720425660018193,0.855585177126831,NA,"solidaginis"
"1945",2053,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31447351","developing","",NA,"2019-08-21",233,45.5343599125,-90.7999717608,NA,NA,NA,3658.42626953,1427.38049316,5139.75537109,1843.35119629,0.711789959908957,0.77433996084566,NA,"solidaginis"
"1946",2054,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31483468","dormant","",NA,"2019-08-17",229,43.7231844047,-95.0571941346,NA,NA,NA,4021.32373047,1733.17382812,5904.24707031,2422.0871582,0.681090015811087,0.715570379972629,NA,"solidaginis"
"1947",2055,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31503035","developing","",NA,"2019-08-25",237,43.009675,-76.1067111667,NA,NA,NA,4607.765625,1952.35998535,6598.44677734,2544.34375,0.698310644987502,0.76733341764453,NA,"solidaginis"
"1948",2056,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31504928","developing","",NA,"2019-08-25",237,42.6044239942,-92.1524643526,NA,NA,NA,4776.96289062,2163.66088867,6645.08203125,2841.66601562,0.718871921844644,0.761405765764464,NA,"solidaginis"
"1949",2057,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31516924","developing","",NA,"2019-08-13",225,43.0199983794,-71.9344192415,NA,NA,NA,3972.27416992,1606.31872559,6182.34960938,2287.60058594,0.642518527889975,0.702184959849512,NA,"solidaginis"
"1950",2058,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31523292","developing","",NA,"2019-08-25",237,40.5503453428,-88.0600591206,NA,NA,NA,5259.85888672,2465.26953125,7589.42626953,3361.984375,0.693050923735469,0.733278104913858,NA,"solidaginis"
"1951",2059,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31583165","developing","",NA,"2019-08-26",238,43.030625,-76.1406083333,NA,NA,NA,4828.08447266,2120.02026367,6881.38085938,2760.6394043,0.701615645365544,0.767945375396669,NA,"solidaginis"
"1952",2060,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31589945","developing","",NA,"2019-08-10",222,46.3320485347,-95.6754194945,NA,NA,NA,3508.54980469,1491.12768555,5404.39941406,2156.03808594,0.64920253591217,0.691605447637485,NA,"solidaginis"
"1953",2061,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31628199","developing","",NA,"2019-08-27",239,43.03382,-76.1369433333,NA,NA,NA,4751.55859375,2049.96435547,6710.20556641,2637.09716797,0.70810924445227,0.777356397924478,NA,"solidaginis"
"1954",2062,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31638740","developing","",NA,"2019-08-27",239,46.51433,-97.1120221667,NA,NA,NA,4099.21875,1760.79467773,5401.68652344,2137.00292969,0.758877571331085,0.823955200653574,NA,"solidaginis"
"1955",2063,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31650525","developing","",NA,"2019-08-26",238,40.7720939167,-77.6818643056,NA,NA,NA,5133.9296875,2329.7109375,7234.81787109,2988.03393555,0.709614226505265,0.779680213729292,NA,"solidaginis"
"1956",2064,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31668298","developing","",NA,"2019-08-04",216,43.6567683072,-73.7435029731,NA,NA,NA,3335.54223633,1251.53881836,5579.01074219,1930.47119141,0.597873420659638,0.648307430812208,NA,"solidaginis"
"1957",2065,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31706342","developing","",NA,"2019-08-25",237,43.9040533333,-92.3900916667,NA,NA,NA,4298.40820312,1838.17675781,5908.47070312,2402.35961914,0.727499283503293,0.765154701721149,NA,"solidaginis"
"1958",2066,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31748005","developing","",NA,"2019-08-29",241,40.8943309682,-82.3189100996,NA,NA,NA,5238.44726562,2337.73925781,7409.47802734,3082.046875,0.706992752565136,0.758502174893106,NA,"solidaginis"
"1959",2067,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31751137","developing","",NA,"2019-08-29",241,37.8545080126,-89.2308425345,NA,NA,NA,6474.52587891,3167.87133789,9184.7734375,4276.65332031,0.704919497793546,0.740736061734453,NA,"solidaginis"
"1960",2068,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31785362","developing","",NA,"2019-08-29",241,42.4562983333,-71.90523,NA,NA,NA,4580.81787109,1916.89904785,6268.3828125,2342.24829102,0.730781448439178,0.818401300664513,NA,"solidaginis"
"1961",2069,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31811027","dormant","",NA,"2019-08-30",242,43.1931288075,-90.2326852363,NA,NA,NA,4753.95117188,2061.34057617,6402.98291016,2608.49584961,0.742458825610267,0.790241079539457,NA,"solidaginis"
"1962",2070,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31812411","dormant","",NA,"2019-08-29",241,42.2949633333,-71.6258666667,NA,NA,NA,4962.81542969,2181.24780273,6818.49804688,2691.15966797,0.727845838712366,0.810523369791493,NA,"solidaginis"
"1963",2071,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/31959179","developing","",NA,"2019-09-01",244,46.6452636719,-94.3526611328,NA,NA,NA,3980.08642578,1604.8338623,5103.89990234,1905.6315918,0.779812790598663,0.842153262574811,NA,"solidaginis"
"1964",2072,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32009665","dormant","",NA,"2019-09-01",244,41.613245,-87.2198716667,NA,NA,NA,5009.39794922,2194.63110352,7045.55761719,2900.29345703,0.711000920210757,0.756692774726106,NA,"solidaginis"
"1965",2073,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32071712","developing","",NA,"2019-09-03",246,43.0335231313,-76.1398609565,NA,NA,NA,5098.47167969,2246.40722656,6881.38085938,2760.6394043,0.740908225235097,0.813727147073599,NA,"solidaginis"
"1966",2074,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32079976","developing","",NA,"2019-09-03",246,46.8665051981,-96.4541358785,NA,NA,NA,4268.95068359,1799.18896484,5370.67578125,2098.76269531,0.794862854781456,0.857261742292522,NA,"solidaginis"
"1967",2075,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32081984","dormant","Larva",NA,"2019-09-03",246,44.526255,-73.2564083333,NA,NA,NA,4600.3203125,1960.24365234,6142.28759766,2336.9387207,0.748958794155546,0.838808324316195,NA,"solidaginis"
"1968",2076,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32112309","developing","",NA,"2019-09-03",246,42.4383866667,-72.4871966667,NA,NA,NA,4941.11425781,2151.04345703,6540.80078125,2555.26806641,0.755429560241967,0.841807356850856,NA,"solidaginis"
"1969",2077,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32144095","dormant","",NA,"2019-09-03",246,46.8411552504,-96.4526029103,NA,NA,NA,4250.27490234,1786.62463379,5341.35302734,2081.77050781,0.795730010838966,0.858223626037199,NA,"solidaginis"
"1970",2078,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32151638","developing","",NA,"2019-09-04",247,42.4655151367,-76.4577865601,NA,NA,NA,4852.99658203,2025.08837891,6447.90478516,2424.24707031,0.752647060359713,0.835347355354767,NA,"solidaginis"
"1971",2079,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32189466","developing","",NA,"2019-09-05",248,43.0333062661,-76.1392742075,NA,NA,NA,5168.60839844,2280.54394531,6881.38085938,2760.6394043,0.751100470103276,0.826092658736161,NA,"solidaginis"
"1972",2080,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32189864","developing","",NA,"2019-09-05",248,44.14563873,-94.01237051,NA,NA,NA,4888.36669922,2173.14770508,6263.04931641,2643.9375,0.780509054337453,0.821936110471598,NA,"solidaginis"
"1973",2081,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32189905","developing","",NA,"2019-09-05",248,44.1455168976,-94.0122893081,NA,NA,NA,4888.36669922,2173.14770508,6263.04931641,2643.9375,0.780509054337453,0.821936110471598,NA,"solidaginis"
"1974",2082,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32189951","developing","",NA,"2019-09-05",248,44.1455285903,-94.0123572015,NA,NA,NA,4888.36669922,2173.14770508,6263.04931641,2643.9375,0.780509054337453,0.821936110471598,NA,"solidaginis"
"1975",2083,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32219144","dormant","",NA,"2019-09-06",249,42.4272666667,-76.3362416667,NA,NA,NA,4610.71582031,1838.36547852,6016.08447266,2170.37548828,0.766398118454507,0.847026465442109,NA,"solidaginis"
"1976",2084,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32235567","dormant","",NA,"2019-09-06",249,44.4079933167,-72.0589523315,NA,NA,NA,3979.70898438,1480.05749512,5031.33935547,1638.59228516,0.790984011057278,0.903249397988884,NA,"solidaginis"
"1977",2085,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32244238","developing","",NA,"2019-09-06",249,43.0307116667,-76.1408966667,NA,NA,NA,5197.59716797,2291.53295898,6881.38085938,2760.6394043,0.755313108543493,0.83007326324861,NA,"solidaginis"
"1978",2086,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32259933","developing","",NA,"2019-08-24",236,40.6263545495,-74.5739710826,NA,NA,NA,5519.77832031,2587.39013672,7966.84960938,3456.60986328,0.692843293265023,0.748534037412255,NA,"solidaginis"
"1979",2087,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32263215","developing","",NA,"2019-09-05",248,42.0232602313,-74.2219946876,NA,NA,NA,5031.93408203,2151.75463867,6590.23828125,2533.92089844,0.763543572672697,0.849179877712331,NA,"solidaginis"
"1980",2088,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32277654","developing","",NA,"2019-08-31",243,42.4573783333,-71.90638,NA,NA,NA,4548.18457031,1880.22460938,6120.70068359,2250.40307617,0.743082337370945,0.835505705306796,NA,"solidaginis"
"1981",2089,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32299047","developing","",NA,"2019-09-04",247,43.1336965768,-93.4573265165,NA,NA,NA,4847.49609375,2127.25585938,6222.96582031,2599.89111328,0.778968780115929,0.81820959674587,NA,"solidaginis"
"1982",2090,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32305854","developing","",NA,"2019-09-07",250,42.9796714851,-75.8422073486,NA,NA,NA,4581.61035156,1808.28735352,5950.68896484,2118.03149414,0.769929394500488,0.85375848212032,NA,"solidaginis"
"1983",2091,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32314854","developing","",NA,"2019-09-07",250,47.3824459883,-91.1939692752,NA,NA,NA,3582.14282227,1208.05065918,4447.40234375,1343.90539551,0.80544608861486,0.898910491181975,NA,"solidaginis"
"1984",2092,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32340905","developing","",NA,"2019-09-07",250,45.168195,-93.3005666667,NA,NA,NA,4851.07177734,2161.00610352,6068.89746094,2528.68261719,0.799333290529616,0.854597603048112,NA,"solidaginis"
"1985",2093,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32364963","developing","",NA,"2019-08-24",236,44.3937737007,-73.0943042097,NA,NA,NA,4140.1328125,1671.86572266,5849.26708984,2113.62109375,0.707803687010854,0.790995948897238,NA,"solidaginis"
"1986",2094,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32367016","dormant","",NA,"2019-09-08",251,40.8124809265,-82.0216751099,NA,NA,NA,5615.13574219,2508.26269531,7455.67822266,3103.04541016,0.753135472655452,0.808322909841229,NA,"solidaginis"
"1987",2095,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32367546","developing","",NA,"2019-08-18",230,43.0727956,-89.5951391,NA,NA,NA,4286.57226562,1841.57836914,6347.58984375,2583.28637695,0.675307064750043,0.712882003935735,NA,"solidaginis"
"1988",2096,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32379625","developing","",NA,"2019-09-08",251,42.4592478387,-76.4594423678,NA,NA,NA,4968.45751953,2068.54931641,6447.90478516,2424.24707031,0.770553797718139,0.853274957715215,NA,"solidaginis"
"1989",2097,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32385240","developing","",NA,"2019-09-08",251,42.9952283333,-76.0847766667,NA,NA,NA,5129.67529297,2207.43676758,6709.55126953,2625.1262207,0.764533287980871,0.840887859095544,NA,"solidaginis"
"1990",2098,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32391445","developing","",NA,"2019-09-08",251,42.9948166667,-76.0847533333,NA,NA,NA,5129.67529297,2207.43676758,6709.55126953,2625.1262207,0.764533287980871,0.840887859095544,NA,"solidaginis"
"1991",2099,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32396614","dormant","",NA,"2019-09-08",251,42.9844966667,-85.5324466667,NA,NA,NA,4948.78515625,2121.55981445,6455.91650391,2558.22119141,0.766550365583692,0.829310546552338,NA,"solidaginis"
"1992",2100,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32411685","developing","",NA,"2019-09-09",252,44.9786066952,-84.4526186807,NA,NA,NA,3987.23144531,1467.25927734,5025.44335938,1718.27758789,0.793408891549404,0.853912829731869,NA,"solidaginis"
"1993",2101,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32433281","developing","",NA,"2019-09-09",252,44.5078226505,-87.9478521087,NA,NA,NA,4466.33886719,1802.27563477,5682.56298828,2148.48706055,0.785972610669094,0.838858035434771,NA,"solidaginis"
"1994",2102,760,NA,"inaturalist.org","https://www.inaturalist.org/observations/32433869","developing","",NA,"2019-09-09",252,44.5088852663,-87.9505183921,NA,NA,NA,4466.33886719,1802.27563477,5682.56298828,2148.48706055,0.785972610669094,0.838858035434771,NA,"solidaginis"
